Dataset,Experiment,Mean_Recall,Std_Recall,Mean_F1,Std_F1,Mean_Precision,Std_Precision
Thoracic,ROS_0,0.0376190476190476,0.01862020456763538,0.05785965731321769,0.02721684670194176,0.1428095238095238,0.06251353292641361
Thoracic,ROS_1,0.035206349206349206,0.025124137286716162,0.05485043588200135,0.0373316934914376,0.1446269841269841,0.08565998463694711
Thoracic,SMOTE_0,0.047142857142857146,0.01614138214921742,0.07326869525981114,0.023868525434674697,0.204521164021164,0.08162581822836527
Thoracic,SMOTE_1,0.056945054945054946,0.024157495919963863,0.08670566716851545,0.034746161085732696,0.21031746031746032,0.0835253419103726
Thoracic,BSMOTE_0,0.04857142857142856,0.020067911910195687,0.07472655122655122,0.03077491392743807,0.19275396825396823,0.10482603887057855
Thoracic,BSMOTE_1,0.04952380952380951,0.023360683449249436,0.07608721045036833,0.03429320657671682,0.19720899470899472,0.09735521641815194
Thoracic,SVM_0,0.03285714285714285,0.01886219268603653,0.0531176798204662,0.029519133544294994,0.18001587301587302,0.10646860035795486
Thoracic,SVM_1,0.0412014652014652,0.021794607892842103,0.06617276852261372,0.03331452271273858,0.20507936507936506,0.1034402441112204
Thoracic,SMOTEENN_0,0.22619047619047622,0.04838667007833708,0.19481184145636213,0.039388751184080084,0.1796979313091352,0.03754976291854163
Thoracic,SMOTEENN_1,0.24295970695970698,0.03913673794703395,0.2047727506732336,0.028098968093326068,0.18484901830153463,0.02716430995548442
Thoracic,SMOTETomek_0,0.060000000000000005,0.023733211036908782,0.08949498995493071,0.0326207933736375,0.20920683020683023,0.0811099935952206
Thoracic,SMOTETomek_1,0.06204639804639805,0.016618036725598997,0.09360941867443413,0.024124769715582233,0.21998412698412695,0.07785100051818887
Vertebral,Baseline,0.9998412698412698,0.0008547880646245214,0.999298544148232,0.0010716694332981468,0.9987878787878789,0.0020100756305184123
Vertebral,RUS_0,0.9987301587301587,0.002438458967577327,0.9988848824278463,0.0013484174027902972,0.9990697674418605,0.001860465116279064
