Experiment 1,Experiment 2,Metric,Mean 1,Mean 2,Std 1,Std 2
Baseline,MLCV,Recall,0.6943621167604864,0.6955747749920148,0.330822480415161,0.32928517215284303
Baseline,MLCV,F1,0.7176431189046285,0.7192782301590683,0.31995268462673687,0.3176304249403599
Baseline,MLCV,Precision,0.7658478603951311,0.7661671083524682,0.2962111189140189,0.2916578178464752
RUS_0,RUS_1,Recall,0.8451736559961717,0.8432121264841285,0.15528955044578466,0.15734585581392038
RUS_0,RUS_1,F1,0.7681815975775276,0.7676064857882968,0.23564989785757037,0.2373922667527404
RUS_0,RUS_1,Precision,0.7285290329358819,0.7280995018087596,0.2754678929879018,0.27780297110999175
TomekLinks_0,TomekLinks_1,Recall,0.7243825166882026,0.7271879973696249,0.30747844416030645,0.30559125455787767
TomekLinks_0,TomekLinks_1,F1,0.7333584983447629,0.7372672156842927,0.30317650385276074,0.3000623987263788
TomekLinks_0,TomekLinks_1,Precision,0.7582791248919692,0.7620762709390417,0.2819070982710283,0.27914215740002546
ENN_0,ENN_1,Recall,0.8230184279293048,0.8224667127412663,0.25391837351784297,0.2543663525106218
ENN_0,ENN_1,F1,0.754329103810254,0.7547521327808164,0.27021578861785456,0.2692768028552323
ENN_0,ENN_1,Precision,0.7229227470952679,0.7276866514876305,0.2793928989679019,0.27130176003836487
NearMiss_0,NearMiss_1,Recall,0.8366408507958139,0.8364810671144686,0.15325389512392482,0.15296921690906867
NearMiss_0,NearMiss_1,F1,0.7463579179478278,0.7461825257965033,0.25842939719932567,0.2584819697473519
NearMiss_0,NearMiss_1,Precision,0.7086684744274346,0.7077589518735169,0.30485423413690893,0.3055408310434219
AllKNN_0,AllKNN_1,Recall,0.8403149426629556,0.8403647558402415,0.232674811582133,0.23264681254707242
AllKNN_0,AllKNN_1,F1,0.7586628965702392,0.7590497477846059,0.2625007161632183,0.2620204948966958
AllKNN_0,AllKNN_1,Precision,0.718327933566373,0.7198240306903595,0.28893762693942193,0.28634429695655905
IHT_0,IHT_1,Recall,0.9012873341307729,0.9006805195011918,0.10397142661807077,0.10618792050202996
IHT_0,IHT_1,F1,0.7426540921541415,0.7415594704638924,0.22360474568053437,0.2256084866605064
IHT_0,IHT_1,Precision,0.6684650255888541,0.6672375135288546,0.2736818358433314,0.275703768710873
CNN_0,CNN_1,Recall,0.7892732640693906,0.7903624430144377,0.23143739133873117,0.23266547273133648
CNN_0,CNN_1,F1,0.7387282237787951,0.7389468382052699,0.23964538705973074,0.2393117542742319
CNN_0,CNN_1,Precision,0.7113658365352852,0.7108853259749693,0.253968661058196,0.25288337005771755
NCR_0,NCR_1,Recall,0.8056721936647729,0.80290484519827,0.2645064966906971,0.26519692129845707
