Experiment 1,Experiment 2,Metric,Mean 1,Mean 2,Std 1,Std 2
Baseline,MLCV,Recall,0.6867549568714097,0.6885671117191038,0.3361159278145345,0.334700222346668
Baseline,MLCV,F1,0.7123314349737125,0.7142773072131229,0.3161999528290169,0.3146944606899731
Baseline,MLCV,Precision,0.7771019802008944,0.7764211058529341,0.261025684701072,0.26123371961330166
RUS_0,RUS_1,Recall,0.8412855252542784,0.8404215592457046,0.14663475886095897,0.14751448996352556
RUS_0,RUS_1,F1,0.7664595636155265,0.7665704961520445,0.22514586952845042,0.2258169050005806
RUS_0,RUS_1,Precision,0.7280065791484746,0.7276206403504464,0.2676015703734307,0.2685927270294273
TomekLinks_0,TomekLinks_1,Recall,0.7259114557893319,0.7274502378587512,0.2984607063687125,0.2977927717332604
TomekLinks_0,TomekLinks_1,F1,0.7348693169273494,0.736568221924824,0.2878468044714109,0.2865662113373052
TomekLinks_0,TomekLinks_1,Precision,0.7635844185682399,0.7645847931414322,0.24895453638103268,0.24733508723276124
ENN_0,ENN_1,Recall,0.8192662608458537,0.8209267997592521,0.24107779251512737,0.2405303427332967
ENN_0,ENN_1,F1,0.7542174514427854,0.7561056717134137,0.2544570877235603,0.25357109085340784
ENN_0,ENN_1,Precision,0.7245565094758478,0.7260098018972884,0.2611697483317929,0.26027994702719925
NearMiss_0,NearMiss_1,Recall,0.8239907718833196,0.8243120722846853,0.1664979903913232,0.1659728424454901
NearMiss_0,NearMiss_1,F1,0.7481524867866379,0.7493622780978226,0.2521527136887846,0.25200862059880574
NearMiss_0,NearMiss_1,Precision,0.715195786660103,0.7161249242580398,0.29664492334497233,0.2965948131407337
AllKNN_0,AllKNN_1,Recall,0.8385415077767019,0.8374300066084196,0.2128362256102845,0.21469607426099377
AllKNN_0,AllKNN_1,F1,0.761282012931801,0.7608881979452858,0.24207580910493748,0.24255193554022575
AllKNN_0,AllKNN_1,Precision,0.7227277985944623,0.723332785038766,0.2683424758666811,0.26691510172628524
IHT_0,IHT_1,Recall,0.8911163538309065,0.8901672307408518,0.10332123618956833,0.10288990728942694
IHT_0,IHT_1,F1,0.7590424134224464,0.7589230175094247,0.22803298676171063,0.22869098622124376
IHT_0,IHT_1,Precision,0.6994003766070244,0.6991777606728973,0.28313776532134616,0.2836712983483411
CNN_0,CNN_1,Recall,0.8107378374494137,0.8091123322356734,0.21756660138736922,0.21891934635448257
CNN_0,CNN_1,F1,0.7606628111908885,0.7590698358682461,0.23619030999728094,0.23780171087261995
CNN_0,CNN_1,Precision,0.730610198628912,0.7279636868146118,0.25208430248204183,0.25443371137106835
NCR_0,NCR_1,Recall,0.8046867588892271,0.805963330356975,0.24892866473592384,0.24776421490060574
NCR_0,NCR_1,F1,0.7554722787607923,0.7570526891021495,0.25613628859883175,0.2550258017710781
NCR_0,NCR_1,Precision,0.7333588914410848,0.733961511861258,0.2527688246277197,0.2534590614559058
Reen_0,Reen_1,Recall,0.8660427394748759,0.8654191872071243,0.16772724943180076,0.17017477613454954
Reen_0,Reen_1,F1,0.7590574012007937,0.7587848928504369,0.23632077783773756,0.23734037070807104
Reen_0,Reen_1,Precision,0.7033689436178823,0.7031202426929558,0.2818326819459348,0.28266310590554783
OSS_0,OSS_1,Recall,0.7285531091465095,0.7295901633081551,0.2978514982503537,0.2968620307250604
OSS_0,OSS_1,F1,0.7357715645860599,0.7370343735370319,0.2871844930928235,0.2854586326144353
OSS_0,OSS_1,Precision,0.7619985047064177,0.7623517703270267,0.250099183934339,0.24828362540564644
CC_0,CC_1,Recall,0.8343733345355231,0.8349066059875035,0.1545747438677323,0.15452268230228608
CC_0,CC_1,F1,0.7640005823120309,0.7650423536435386,0.22150603200982583,0.2218199736426445
