Dataset,Experiment,Mean_Recall,Std_Recall,Mean_F1,Std_F1,Mean_Precision,Std_Precision
BCWDD,Baseline,0.8721417393248381,0.00975209169012872,0.9016731223255426,0.006414735266598688,0.935015047120984,0.009192884131723299
BCWDD,RUS_0,0.9035806570690289,0.009792092625485362,0.906738521605779,0.006166884829071478,0.912318088996327,0.009775741459670324
BCWDD,RUS_1,0.9035806570690289,0.009792092625485362,0.906738521605779,0.006166884829071478,0.912318088996327,0.009775741459670324
BCWDD,MLCV,0.8721417393248381,0.00975209169012872,0.9016731223255426,0.006414735266598688,0.935015047120984,0.009192884131723299
BCWDD,TomekLinks_0,0.8819379844961239,0.008922731528217608,0.9033710362226264,0.006496301128663642,0.9280665440852574,0.00649528921796144
BCWDD,TomekLinks_1,0.8819379844961239,0.008922731528217608,0.9033710362226264,0.006496301128663642,0.9280665440852574,0.00649528921796144
BCWDD,ENN_0,0.9102141011443338,0.0092290298849816,0.9014803418436167,0.007178489468588598,0.895707467452414,0.008848023922641711
BCWDD,ENN_1,0.9102141011443338,0.0092290298849816,0.9014803418436167,0.007178489468588598,0.895707467452414,0.008848023922641711
BCWDD,NearMiss_0,0.8754891103728311,0.009560538229839186,0.9021569461269011,0.0068070316003225224,0.9327056373757188,0.0068652389963648735
BCWDD,NearMiss_1,0.8754891103728311,0.009560538229839186,0.9021569461269011,0.0068070316003225224,0.9327056373757188,0.0068652389963648735
BCWDD,AllKNN_0,0.9152454780361757,0.00844999862846781,0.8925077924651987,0.006176228158944815,0.8739291543753764,0.00824913232441651
BCWDD,AllKNN_1,0.9152454780361757,0.00844999862846781,0.8925077924651987,0.006176228158944815,0.8739291543753764,0.00824913232441651
BCWDD,IHT_0,0.9422591362126248,0.005836399568492394,0.8770995136905758,0.004035427913185961,0.8224820306856483,0.005522762474891644
BCWDD,IHT_1,0.9422591362126248,0.005836399568492394,0.8770995136905758,0.004035427913185961,0.8224820306856483,0.005522762474891644
BCWDD,CNN_0,0.9148025101513474,0.011575134985860653,0.9043316908048894,0.008306982445633724,0.8962127469705959,0.010857144313247918
BCWDD,CNN_1,0.9148025101513474,0.011575134985860653,0.9043316908048894,0.008306982445633724,0.8962127469705959,0.010857144313247918
BCWDD,NCR_0,0.9125729051310447,0.009797034251374234,0.9041518640442558,0.0072632540598845515,0.8980028673965834,0.0069086311949715495
BCWDD,NCR_1,0.9125729051310447,0.009797034251374234,0.9041518640442558,0.0072632540598845515,0.8980028673965834,0.0069086311949715495
BCWDD,REEN_0,0.9216869693613882,0.007882208853375759,0.8865897808302198,0.005880869990429444,0.85699278497033,0.01004899442447156
BCWDD,REEN_1,0.9216869693613882,0.007882208853375759,0.8865897808302198,0.005880869990429444,0.85699278497033,0.01004899442447156
BCWDD,OSS_0,0.882096714654854,0.009209459876009338,0.9031172189045165,0.00686892766738929,0.9273952751222886,0.006756944193498745
BCWDD,OSS_1,0.882096714654854,0.009209459876009338,0.9031172189045165,0.00686892766738929,0.9273952751222886,0.006756944193498745
BCWDD,CC_0,0.8849169435215948,0.008555866691659086,0.9053180730178118,0.0062344841029883325,0.9286448154923362,0.0066457666852708
BCWDD,CC_1,0.8849169435215948,0.008555866691659086,0.9053180730178118,0.0062344841029883325,0.9286448154923362,0.0066457666852708
BCWDD,ROS_0,0.9023920265780733,0.008863537220106297,0.9012374068010501,0.006416920041610407,0.9021798277639458,0.011263547411449037
