Experiment 1,Experiment 2,Metric,Mean 1,Mean 2,Std 1,Std 2
SMOTE_0,SMOTE_1,Precision,0.6240605132286952,0.6231705796059006,0.2686642550813152,0.269645525121837
BSMOTE_0,BSMOTE_1,Recall,0.7803720163098439,0.7834504496774928,0.15449091310263288,0.1522809367045993
BSMOTE_0,BSMOTE_1,F1,0.6377629951843361,0.6381131673104071,0.2136959169193865,0.21263953533266583
BSMOTE_0,BSMOTE_1,Precision,0.5912175379362408,0.5907179344517428,0.25274127125771717,0.25290833466999485
SVM_0,SVM_1,Recall,0.6969356325399204,0.6951963928625681,0.27887184042382246,0.2793367399914126
SVM_0,SVM_1,F1,0.6285385583701908,0.6273747208574783,0.26539080464881293,0.26592513454434624
SVM_0,SVM_1,Precision,0.6094641638249462,0.6086118413974783,0.2760836718344584,0.2766541203758234
SMOTENN_0,SMOTENN_1,Recall,0.7845421891861765,0.7850053895660434,0.1580255013339242,0.15764149145575884
SMOTENN_0,SMOTENN_1,F1,0.6314035458173809,0.6315874585916773,0.2095962158951196,0.2097180677174289
SMOTENN_0,SMOTENN_1,Precision,0.6153022203821292,0.6154051435480408,0.2769196177826297,0.27694678210493
SMOTETomek_0,SMOTETomek_1,Recall,0.7559630893354029,0.7558714294520762,0.1474789463846959,0.14688025767344653
SMOTETomek_0,SMOTETomek_1,F1,0.6460050146317053,0.6452048516750318,0.21822199433390718,0.21896514754864152
SMOTETomek_0,SMOTETomek_1,Precision,0.6236470920066383,0.6226011458812047,0.26860917158056685,0.2698438759061946
