Dataset,Experiment,Iteration,Recall,F1,Precision,Mean_Recall,Std_Recall,Mean_F1,Std_F1,Mean_Precision,Std_Precision
BCWDD,Baseline,0,0.9244802146210597,0.944658298128175,0.9670679396706795
BCWDD,Baseline,1,0.9101945003353453,0.9366311462108509,0.9651923571360911
BCWDD,Baseline,2,0.9341381623071764,0.9427484839140714,0.951942500775799
BCWDD,Baseline,3,0.9385647216633132,0.9474359226748387,0.9566373364565502
BCWDD,Baseline,4,0.929309188464118,0.9378088091703116,0.9482301916521964
BCWDD,Baseline,5,0.9197853789403085,0.9397939638660248,0.9609765027675475
BCWDD,Baseline,6,0.9245472837022133,0.942338016969115,0.9608511152676514
BCWDD,Baseline,7,0.9246814218645204,0.9375747709081043,0.9525242373105685
BCWDD,Baseline,8,0.9196512407780014,0.9394908596855069,0.961046361046361
BCWDD,Baseline,9,0.9291750503018109,0.9360282627157774,0.9437391737655126
BCWDD,Baseline,10,0.9103286384976527,0.9322438071744269,0.9555573779454377
BCWDD,Baseline,11,0.9198524480214622,0.935284070879942,0.9512645637965331
BCWDD,Baseline,12,0.9197853789403085,0.9421406947706862,0.966295284142667
BCWDD,Baseline,13,0.9291750503018109,0.9448220185309387,0.9614636163319568
BCWDD,Baseline,14,0.9287726358148894,0.9390055377004757,0.9560009630432166
BCWDD,Baseline,15,0.9150234741784038,0.9276214317917567,0.9439634439634439
BCWDD,Baseline,16,0.9290409121395037,0.9424751299051412,0.9577879249112126
BCWDD,Baseline,17,0.9244131455399062,0.9314375461401503,0.9390096618357487
BCWDD,Baseline,18,0.9340040241448692,0.9407497984656215,0.9494987945692172
BCWDD,Baseline,19,0.9292421193829644,0.9425451313324918,0.9563025210084034
BCWDD,Baseline,20,0.9246143527833669,0.9310679116281443,0.9378703594113702
BCWDD,Baseline,21,0.9245472837022133,0.9311577311577311,0.9397434677828512
BCWDD,Baseline,22,0.9291750503018109,0.9360772251763807,0.9435267257587968
BCWDD,Baseline,23,0.9291750503018109,0.9380203515263644,0.9470588235294116
BCWDD,Baseline,24,0.9433936955063715,0.9504009641681731,0.9581213307240705
BCWDD,Baseline,25,0.9339369550637157,0.9474093250838737,0.9613445378151261
BCWDD,Baseline,26,0.9150905432595574,0.9349689944739135,0.9558007066118682
BCWDD,Baseline,27,0.9339369550637157,0.9473722874250906,0.9612712833348783
BCWDD,Baseline,28,0.9105969148222669,0.9315933135128965,0.956885758998435
BCWDD,Baseline,29,0.9154258886653253,0.927585118554464,0.941146413972501
BCWDD,RUS_0,0,0.9479512735326688,0.9345125867761757,0.9243096397604497
BCWDD,RUS_0,1,0.9337763012181618,0.9317508611738334,0.9300754076704163
BCWDD,RUS_0,2,0.953045404208195,0.9400949175071126,0.9289444597955236
BCWDD,RUS_0,3,0.9529346622369879,0.939575002414759,0.9272150072150073
BCWDD,RUS_0,4,0.9485049833887043,0.9350698556754031,0.9264531242783344
BCWDD,RUS_0,5,0.9338870431893687,0.9361712709806671,0.9387330111748715
BCWDD,RUS_0,6,0.9478405315614618,0.9366731882196306,0.9260484375752324
BCWDD,RUS_0,7,0.9528239202657808,0.9332393187159921,0.9154321453740059
BCWDD,RUS_0,8,0.9436323366555925,0.9284402399336724,0.9148864785366302
BCWDD,RUS_0,9,0.9526024363233665,0.9458687329844186,0.9397009311983787
BCWDD,RUS_0,10,0.933997785160576,0.9297997183539353,0.9270934538537933
BCWDD,RUS_0,11,0.953156146179402,0.9462489858522691,0.9405826940821639
BCWDD,RUS_0,12,0.9574750830564784,0.9360340818451436,0.9168398268398269
BCWDD,RUS_0,13,0.9481727574750831,0.9378540753363925,0.929293261160781
BCWDD,RUS_0,14,0.9384274640088593,0.9264742724310497,0.9178746928746928
BCWDD,RUS_0,15,0.9476190476190476,0.9431490490115232,0.9405216802168022
BCWDD,RUS_0,16,0.9386489479512734,0.9346039396122141,0.9316899985757416
BCWDD,RUS_0,17,0.9429678848283499,0.9411337528414754,0.940041882237004
BCWDD,RUS_0,18,0.9436323366555925,0.9373403142895338,0.933487752085313
BCWDD,RUS_0,19,0.9433001107419713,0.9366015787287079,0.930559251047056
BCWDD,RUS_0,20,0.9388704318936878,0.9256650117585578,0.913781484884899
BCWDD,RUS_0,21,0.9435215946843855,0.9327252531106487,0.9234320929371362
BCWDD,RUS_0,22,0.9291251384274639,0.9293330219211905,0.9302597402597403
BCWDD,RUS_0,23,0.948062015503876,0.9415679583526011,0.9363142052791587
BCWDD,RUS_0,24,0.9293466223698783,0.9359129396459659,0.9440341501317111
BCWDD,RUS_0,25,0.9386489479512734,0.9432637433481812,0.9491341991341992
BCWDD,RUS_0,26,0.9337763012181617,0.9250461279802172,0.916803788635893
BCWDD,RUS_0,27,0.9527131782945737,0.9416459780517246,0.9311342007711831
BCWDD,RUS_0,28,0.933997785160576,0.93173962419423,0.9332595442093605
BCWDD,RUS_0,29,0.9482834994462902,0.9312539899680802,0.9152174890918088
BCWDD,RUS_1,0,0.9479512735326688,0.9345125867761757,0.9243096397604497
BCWDD,RUS_1,1,0.9337763012181618,0.9317508611738334,0.9300754076704163
BCWDD,RUS_1,2,0.953045404208195,0.9400949175071126,0.9289444597955236
BCWDD,RUS_1,3,0.9529346622369879,0.939575002414759,0.9272150072150073
BCWDD,RUS_1,4,0.9485049833887043,0.9350698556754031,0.9264531242783344
BCWDD,RUS_1,5,0.9338870431893687,0.9361712709806671,0.9387330111748715
BCWDD,RUS_1,6,0.9478405315614618,0.9366731882196306,0.9260484375752324
BCWDD,RUS_1,7,0.9528239202657808,0.9332393187159921,0.9154321453740059
BCWDD,RUS_1,8,0.9436323366555925,0.9284402399336724,0.9148864785366302
BCWDD,RUS_1,9,0.9526024363233665,0.9458687329844186,0.9397009311983787
BCWDD,RUS_1,10,0.933997785160576,0.9297997183539353,0.9270934538537933
BCWDD,RUS_1,11,0.953156146179402,0.9462489858522691,0.9405826940821639
BCWDD,RUS_1,12,0.9574750830564784,0.9360340818451436,0.9168398268398269
BCWDD,RUS_1,13,0.9481727574750831,0.9378540753363925,0.929293261160781
BCWDD,RUS_1,14,0.9384274640088593,0.9264742724310497,0.9178746928746928
BCWDD,RUS_1,15,0.9476190476190476,0.9431490490115232,0.9405216802168022
BCWDD,RUS_1,16,0.9386489479512734,0.9346039396122141,0.9316899985757416
BCWDD,RUS_1,17,0.9429678848283499,0.9411337528414754,0.940041882237004
BCWDD,RUS_1,18,0.9436323366555925,0.9373403142895338,0.933487752085313
BCWDD,RUS_1,19,0.9433001107419713,0.9366015787287079,0.930559251047056
BCWDD,RUS_1,20,0.9388704318936878,0.9256650117585578,0.913781484884899
BCWDD,RUS_1,21,0.9435215946843855,0.9327252531106487,0.9234320929371362
BCWDD,RUS_1,22,0.9291251384274639,0.9293330219211905,0.9302597402597403
BCWDD,RUS_1,23,0.948062015503876,0.9415679583526011,0.9363142052791587
BCWDD,RUS_1,24,0.9293466223698783,0.9359129396459659,0.9440341501317111
BCWDD,RUS_1,25,0.9386489479512734,0.9432637433481812,0.9491341991341992
BCWDD,RUS_1,26,0.9337763012181617,0.9250461279802172,0.916803788635893
BCWDD,RUS_1,27,0.9527131782945737,0.9416459780517246,0.9311342007711831
BCWDD,RUS_1,28,0.933997785160576,0.93173962419423,0.9332595442093605
BCWDD,RUS_1,29,0.9482834994462902,0.9312539899680802,0.9152174890918088
BCWDD,MLCV,0,0.9244802146210597,0.944658298128175,0.9670679396706795
BCWDD,MLCV,1,0.9101945003353453,0.9366311462108509,0.9651923571360911
BCWDD,MLCV,2,0.9341381623071764,0.9427484839140714,0.951942500775799
BCWDD,MLCV,3,0.9385647216633132,0.9474359226748387,0.9566373364565502
BCWDD,MLCV,4,0.929309188464118,0.9378088091703116,0.9482301916521964
BCWDD,MLCV,5,0.9197853789403085,0.9397939638660248,0.9609765027675475
BCWDD,MLCV,6,0.9245472837022133,0.942338016969115,0.9608511152676514
BCWDD,MLCV,7,0.9246814218645204,0.9375747709081043,0.9525242373105685
BCWDD,MLCV,8,0.9196512407780014,0.9394908596855069,0.961046361046361
BCWDD,MLCV,9,0.9291750503018109,0.9360282627157774,0.9437391737655126
BCWDD,MLCV,10,0.9103286384976527,0.9322438071744269,0.9555573779454377
BCWDD,MLCV,11,0.9198524480214622,0.935284070879942,0.9512645637965331
BCWDD,MLCV,12,0.9197853789403085,0.9421406947706862,0.966295284142667
BCWDD,MLCV,13,0.9291750503018109,0.9448220185309387,0.9614636163319568
BCWDD,MLCV,14,0.9287726358148894,0.9390055377004757,0.9560009630432166
BCWDD,MLCV,15,0.9150234741784038,0.9276214317917567,0.9439634439634439
BCWDD,MLCV,16,0.9290409121395037,0.9424751299051412,0.9577879249112126
BCWDD,MLCV,17,0.9244131455399062,0.9314375461401503,0.9390096618357487
BCWDD,MLCV,18,0.9340040241448692,0.9407497984656215,0.9494987945692172
BCWDD,MLCV,19,0.9292421193829644,0.9425451313324918,0.9563025210084034
BCWDD,MLCV,20,0.9246143527833669,0.9310679116281443,0.9378703594113702
BCWDD,MLCV,21,0.9245472837022133,0.9311577311577311,0.9397434677828512
BCWDD,MLCV,22,0.9291750503018109,0.9360772251763807,0.9435267257587968
BCWDD,MLCV,23,0.9291750503018109,0.9380203515263644,0.9470588235294116
BCWDD,MLCV,24,0.9433936955063715,0.9504009641681731,0.9581213307240705
BCWDD,MLCV,25,0.9339369550637157,0.9474093250838737,0.9613445378151261
BCWDD,MLCV,26,0.9150905432595574,0.9349689944739135,0.9558007066118682
BCWDD,MLCV,27,0.9339369550637157,0.9473722874250906,0.9612712833348783
BCWDD,MLCV,28,0.9105969148222669,0.9315933135128965,0.956885758998435
BCWDD,MLCV,29,0.9154258886653253,0.927585118554464,0.941146413972501
BCWDD,TomekLinks_0,0,0.9290143964562569,0.9378737079138142,0.9488730938730938
BCWDD,TomekLinks_0,1,0.9291251384274641,0.9295975013889841,0.9312391355414611
BCWDD,TomekLinks_0,2,0.9343300110741971,0.9297768992784979,0.9268357998590556
BCWDD,TomekLinks_0,3,0.9433001107419713,0.9434134584066184,0.9436323366555925
BCWDD,TomekLinks_0,4,0.9390919158361019,0.9363063130743996,0.9359107070000583
BCWDD,TomekLinks_0,5,0.9244739756367663,0.9312411138761348,0.9382893066472192
BCWDD,TomekLinks_0,6,0.9431893687707641,0.9431149960999697,0.9437509468262384
BCWDD,TomekLinks_0,7,0.9338870431893687,0.933894673518284,0.9352427041420605
BCWDD,TomekLinks_0,8,0.9293466223698783,0.9380846157271145,0.9500505561172903
