Experiment 1,Experiment 2,Metric,Mean 1,Mean 2,Std 1,Std 2
CNN_0,CNN_1,Recall,0.7892732640693906,0.7906003437302794,0.23143739133873117,0.23424060297576307
CNN_0,CNN_1,F1,0.7387282237787951,0.7386573420791777,0.23964538705973074,0.23988658127174547
CNN_0,CNN_1,Precision,0.7113658365352852,0.709750395238388,0.253968661058196,0.2524458012127721
NCR_0,NCR_1,Recall,0.8056721936647729,0.8043957610090389,0.2645064966906971,0.26580931479063497
NCR_0,NCR_1,F1,0.7531430185860201,0.7527586471890038,0.27531926474102075,0.27693874419113584
NCR_0,NCR_1,Precision,0.7305745901715445,0.7298922635279097,0.27322915346381427,0.2750652390444887
Reen_0,Reen_1,Recall,0.8685802165404474,0.8668459900481517,0.18774165612199095,0.1875041014613577
Reen_0,Reen_1,F1,0.7561534642660294,0.7553952176042827,0.2536035490454032,0.25413546908873985
Reen_0,Reen_1,Precision,0.6993898566085502,0.6988333890064157,0.2983186293676617,0.298841960847164
OSS_0,OSS_1,Recall,0.7233590302350326,0.7222060941175837,0.30095828105695,0.30172310298223143
OSS_0,OSS_1,F1,0.7299104021788012,0.7303390987103161,0.2947597624797061,0.2947678706545641
OSS_0,OSS_1,Precision,0.7552401032680928,0.7551055948258116,0.27063898551919136,0.27233984271532796
CC_0,CC_1,Recall,0.8833005585144608,0.8862243257940067,0.12689232650776242,0.12498658655485911
CC_0,CC_1,F1,0.7356731889669548,0.7375189797152145,0.23359090427559534,0.23206191660480413
CC_0,CC_1,Precision,0.6855593681614218,0.6867958167476008,0.2857622562319494,0.28474052124150645
ROS_0,ROS_1,Recall,0.724397761501069,0.7258031513289511,0.2995882923923185,0.30056303895920444
ROS_0,ROS_1,F1,0.7349494231284669,0.7366994031152766,0.29579622953957635,0.2959811131554782
ROS_0,ROS_1,Precision,0.7588255896046299,0.7601619198298942,0.2774826852341256,0.2764905320741465
SMOTE_0,SMOTE_1,Recall,0.7374392439787313,0.7417799699648476,0.2899069101145415,0.28551668992941703
SMOTE_0,SMOTE_1,F1,0.740693334683447,0.7452603729522901,0.2897985106358826,0.28435625228303335
SMOTE_0,SMOTE_1,Precision,0.7598414474797918,0.7623815699807883,0.26873683647056007,0.26520141468571035
BSMOTE_0,BSMOTE_1,Recall,0.7382375199357605,0.74137875414138,0.28891817512542195,0.28680730659621184
BSMOTE_0,BSMOTE_1,F1,0.741698676252867,0.7447489113727871,0.288321668497208,0.2858306181766463
BSMOTE_0,BSMOTE_1,Precision,0.7602017159100054,0.7622491381237911,0.2689890941423402,0.26629965989016313
SVM_0,SVM_1,Recall,0.7357046634213624,0.7389606289873586,0.2973462223110464,0.29358231003877455
SVM_0,SVM_1,F1,0.7399292391032367,0.7435171680544813,0.29381817974404106,0.2892659740373096
SVM_0,SVM_1,Precision,0.7615650257459192,0.7642116196437486,0.2677933921455391,0.26214481515168414
SMOTENN_0,SMOTENN_1,Recall,0.8069874230897942,0.8084379223562917,0.21835434799775144,0.21462914449648132
SMOTENN_0,SMOTENN_1,F1,0.7597727392044384,0.7602251365919481,0.25148032970573647,0.24991743259402205
SMOTENN_0,SMOTENN_1,Precision,0.733562808515654,0.7330502889800258,0.2773613622629965,0.2771460063079271
SMOTETomek_0,SMOTETomek_1,Recall,0.7429036994673552,0.7451667335561319,0.2844705448913512,0.2826320437795097
SMOTETomek_0,SMOTETomek_1,F1,0.7434678617502984,0.7465767223929786,0.28469086331731386,0.28223688265469027
SMOTETomek_0,SMOTETomek_1,Precision,0.759029024902706,0.7622379886432032,0.2667401425241464,0.26359681694809617
