Dataset,Experiment,Mean_Recall,Std_Recall,Mean_F1,Std_F1,Mean_Precision,Std_Precision
BCWDD,Baseline,0.9241897379106684,0.006677210293372629,0.9390931286492736,0.00566985959259626,0.9561585846087921,0.008232048065190066
BCWDD,RUS_0,0.9418087855297158,0.00659026288413651,0.9349937410775752,0.005746399904313826,0.9297301786444748,0.009848503636901873
BCWDD,RUS_1,0.9418087855297158,0.00659026288413651,0.9349937410775752,0.005746399904313826,0.9297301786444748,0.009848503636901873
BCWDD,MLCV,0.9241897379106684,0.006677210293372629,0.9390931286492736,0.00566985959259626,0.9561585846087921,0.008232048065190066
BCWDD,TomekLinks_0,0.9340826873385013,0.006147970522645359,0.9369857584834029,0.005397973175697494,0.9415952726370168,0.008630682889591434
BCWDD,TomekLinks_1,0.9340826873385013,0.006147970522645359,0.9369857584834029,0.005397973175697494,0.9415952726370168,0.008630682889591434
BCWDD,ENN_0,0.9515356220007384,0.004397119480947199,0.9260108189220077,0.00427056642725786,0.9035553104096838,0.0077530922340258756
BCWDD,ENN_1,0.9515356220007384,0.004397119480947199,0.9260108189220077,0.00427056642725786,0.9035553104096838,0.0077530922340258756
BCWDD,NearMiss_0,0.9259136212624585,0.006923454836470702,0.9372960763962496,0.0048478931665943345,0.9507823152099394,0.007327219550180138
BCWDD,NearMiss_1,0.9259136212624585,0.006923454836470702,0.9372960763962496,0.0048478931665943345,0.9507823152099394,0.007327219550180138
BCWDD,AllKNN_0,0.9532668881506091,0.007164586177330956,0.9190411274362663,0.007143941251643833,0.8891855642033374,0.011383400103984273
BCWDD,AllKNN_1,0.9532668881506091,0.007164586177330956,0.9190411274362663,0.007143941251643833,0.8891855642033374,0.011383400103984273
BCWDD,IHT_0,0.9685234403839054,0.005208773334214385,0.9017649538360809,0.006344528722082595,0.8453625804053547,0.009843783267656983
BCWDD,IHT_1,0.9685234403839054,0.005208773334214385,0.9017649538360809,0.006344528722082595,0.8453625804053547,0.009843783267656983
BCWDD,CNN_0,0.9536028054632707,0.005813653481217663,0.9139201864819537,0.009691665432349556,0.8797059233675768,0.018004567664768656
BCWDD,CNN_1,0.9536028054632707,0.005813653481217663,0.9139201864819537,0.009691665432349556,0.8797059233675768,0.018004567664768656
BCWDD,NCR_0,0.9537467700258396,0.007360431235102447,0.9269171728085007,0.006866696974065069,0.9033437744084664,0.008945197839425715
BCWDD,NCR_1,0.9537467700258396,0.007360431235102447,0.9269171728085007,0.006866696974065069,0.9033437744084664,0.008945197839425715
BCWDD,REEN_0,0.9583130306386121,0.006662193994989167,0.916578881523071,0.00704974962511794,0.8806658471097265,0.012181054071551746
BCWDD,REEN_1,0.9583130306386121,0.006662193994989167,0.916578881523071,0.00704974962511794,0.8806658471097265,0.012181054071551746
BCWDD,OSS_0,0.9333148763381325,0.00607199236872147,0.93611949238522,0.005821252383903447,0.9407093740001587,0.00810340018493242
BCWDD,OSS_1,0.9333148763381325,0.00607199236872147,0.93611949238522,0.005821252383903447,0.9407093740001587,0.00810340018493242
BCWDD,CC_0,0.9351974898486525,0.007352470933481292,0.9362567974732792,0.005698826368576729,0.9388894885555532,0.008661231417320876
BCWDD,CC_1,0.9351974898486525,0.007352470933481292,0.9362567974732792,0.005698826368576729,0.9388894885555532,0.008661231417320876
BCWDD,ROS_0,0.9384902177925433,0.007695288624089145,0.9351049677422902,0.005093553867655068,0.9334629499880577,0.006641542176801046
BCWDD,ROS_1,0.9384902177925433,0.007695288624089145,0.9351049677422902,0.005093553867655068,0.9334629499880577,0.006641542176801046
BCWDD,SMOTE_0,0.9366076042820226,0.006888689658855838,0.935147888460282,0.004465182378228672,0.9354650833237133,0.007055849003901941
BCWDD,SMOTE_1,0.9366076042820226,0.006888689658855838,0.935147888460282,0.004465182378228672,0.9354650833237133,0.007055849003901941
BCWDD,BSMOTE_0,0.952314507198228,0.007635608723314996,0.9249718754665092,0.007479645692471727,0.9007928868172801,0.011523403509474877
BCWDD,BSMOTE_1,0.952314507198228,0.007635608723314996,0.9249718754665092,0.007479645692471727,0.9007928868172801,0.011523403509474877
BCWDD,SVM_0,0.9515540789959392,0.006611257550923995,0.9305099333176802,0.0044843702878783155,0.9119857744349528,0.007586982282676418
BCWDD,SVM_1,0.9515540789959392,0.006611257550923995,0.9305099333176802,0.0044843702878783155,0.9119857744349528,0.007586982282676418
BCWDD,SMOTEENN_0,0.9125581395348836,0.010170535239996123,0.9188609234563854,0.007093812627239602,0.9277797675951157,0.009669496538861365
BCWDD,SMOTEENN_1,0.9125581395348836,0.010170535239996123,0.9188609234563854,0.007093812627239602,0.9277797675951157,0.009669496538861365
BCWDD,SMOTETomek_0,0.9351974898486525,0.008496591088568185,0.934339782838361,0.00726435344435402,0.9353272638543121,0.012114218170789618
BCWDD,SMOTETomek_1,0.9351974898486525,0.008496591088568185,0.934339782838361,0.00726435344435402,0.9353272638543121,0.012114218170789618
Haberman,Baseline,0.3631372549019608,0.021939820613804853,0.4443324184520945,0.023057991238708216,0.6102127834039598,0.029156932739059387
Haberman,RUS_0,0.6338970588235295,0.041017440624805654,0.5347820792965315,0.02447433865873691,0.46986050201535673,0.021031263932344144
Haberman,RUS_1,0.6402320261437907,0.031110025314715403,0.5424492377376386,0.019751377839772943,0.4758152531957452,0.02029629784366904
Haberman,MLCV,0.3705735294117647,0.016614485547680875,0.4556331531334488,0.017307074162734776,0.6142851870351869,0.021610216182086854
Haberman,TomekLinks_0,0.43725490196078437,0.01583909929613676,0.47486578407440877,0.0157983237528988,0.5381665756271019,0.017896932187579435
