Experiment 1,Experiment 2,Metric,Mean 1,Mean 2,Std 1,Std 2
Baseline,MLCV,Recall,0.4028721818902697,0.4030954878693897,0.4003122564210427,0.4013571494316706
Baseline,MLCV,F1,0.43400638818444137,0.43397554165895064,0.4058355137344625,0.40678944444141957
Baseline,MLCV,Precision,0.5150889376507793,0.5153094192717881,0.4480142144026265,0.4481798673352065
RUS_0,RUS_1,Recall,0.722963304903478,0.7240871684273854,0.17436198690931132,0.17344377132915348
RUS_0,RUS_1,F1,0.5884451921841161,0.5895560218372667,0.20781472198290468,0.20744477664938551
RUS_0,RUS_1,Precision,0.5729132714508883,0.5734188118562098,0.28403456252896,0.28298512139612986
TomekLinks_0,TomekLinks_1,Recall,0.42475186501501283,0.4263638651744746,0.40286707247156617,0.4036918419447769
TomekLinks_0,TomekLinks_1,F1,0.4496822321714095,0.4510314603507384,0.40747103909082344,0.40827063165521527
TomekLinks_0,TomekLinks_1,Precision,0.518051155070149,0.516610054480661,0.4431449213291066,0.444976919811278
ENN_0,ENN_1,Recall,0.5731196837262539,0.572699459080577,0.3669290831212945,0.3675869347988094
ENN_0,ENN_1,F1,0.5374238386011291,0.5370878166445328,0.34622466706130206,0.3472127519196963
ENN_0,ENN_1,Precision,0.5659130758793041,0.5667177284077208,0.3747807955693423,0.3737377225914841
NearMiss_0,NearMiss_1,Recall,0.5935005604178764,0.5918961995208775,0.20950557817917753,0.21015447490736805
NearMiss_0,NearMiss_1,F1,0.5513713880700881,0.5501347026369661,0.2639998207455018,0.26599063561168007
NearMiss_0,NearMiss_1,Precision,0.5825819774868489,0.5816763928251935,0.3303463551884934,0.33182072671269525
AllKNN_0,AllKNN_1,Recall,0.6184381348836433,0.615061035912571,0.34079880783681765,0.3424074287652622
AllKNN_0,AllKNN_1,F1,0.5647607521795455,0.5637850178409031,0.3278457658560915,0.3290601734268143
AllKNN_0,AllKNN_1,Precision,0.583080124988128,0.5823143624372557,0.36539174381394973,0.3654933425864518
IHT_0,IHT_1,Recall,0.6710665253723184,0.6677732411941163,0.3026392299225542,0.3056994866536453
IHT_0,IHT_1,F1,0.591381736392277,0.5890841832390916,0.3014064136598119,0.3041208121348084
