Experiment 1,Experiment 2,Metric,Mean 1,Mean 2,Std 1,Std 2
Baseline,MLCV,Recall,0.3884042379566541,0.3885569323726335,0.3944778310714323,0.39440415679385254
Baseline,MLCV,F1,0.4228146687061489,0.4233198265456652,0.3998882658479605,0.3997586259780072
Baseline,MLCV,Precision,0.5170621374207091,0.5172149383509471,0.4511992275517487,0.4511900908698533
RUS_0,RUS_1,Recall,0.7140133900685678,0.7130848800462295,0.17943118377575212,0.1802569687708518
RUS_0,RUS_1,F1,0.581961361251462,0.5812836024573574,0.2116233079270625,0.21185908376475837
RUS_0,RUS_1,Precision,0.5684820129218837,0.5676641548759004,0.2888206837670473,0.2892024914541806
TomekLinks_0,TomekLinks_1,Recall,0.4127021567021592,0.41231179699529014,0.396472606748968,0.3961816566160073
TomekLinks_0,TomekLinks_1,F1,0.44164934066211897,0.4415130399251704,0.40083129073199936,0.40039776725850973
TomekLinks_0,TomekLinks_1,Precision,0.5185459725470974,0.5196852060577704,0.44871370744590267,0.4468454893120566
ENN_0,ENN_1,Recall,0.5765039539161472,0.5727807789628905,0.3523968131706731,0.3585746266515488
ENN_0,ENN_1,F1,0.5391001354162293,0.5365323445049804,0.3328994993702924,0.3366655688887802
ENN_0,ENN_1,Precision,0.57208355326209,0.5739951878983157,0.37304632930226655,0.37245543826383853
NearMiss_0,NearMiss_1,Recall,0.592759591884767,0.5913074027322962,0.2065148214812737,0.20693014340901425
NearMiss_0,NearMiss_1,F1,0.5466134225260258,0.545978319476971,0.26170722738096636,0.2623448900058083
NearMiss_0,NearMiss_1,Precision,0.5710571532600047,0.5705140253290938,0.3242313235342804,0.32449180611360984
AllKNN_0,AllKNN_1,Recall,0.6127680292300391,0.6117171520224568,0.3356469472280916,0.3371337302485868
AllKNN_0,AllKNN_1,F1,0.5594108620821918,0.5591760315552666,0.321662591825776,0.3219073035705815
AllKNN_0,AllKNN_1,Precision,0.5858330117211458,0.5847330955007355,0.36650578018695623,0.3672734764996256
IHT_0,IHT_1,Recall,0.6656751307979605,0.6696767761616719,0.30356217040073896,0.297943895123684
IHT_0,IHT_1,F1,0.5867441827306321,0.58841443141418,0.3022074852982777,0.29929566605663854
IHT_0,IHT_1,Precision,0.5949195263266905,0.5955846395892894,0.337203720865633,0.3356488007600462
CNN_0,CNN_1,Recall,0.7110667747776462,0.7099609001735692,0.32056059393935216,0.3176080127439321
CNN_0,CNN_1,F1,0.49543075013789406,0.4977465148002491,0.26978062541470976,0.26796284532688674
CNN_0,CNN_1,Precision,0.4358254348329389,0.4415674430461389,0.28273588613217543,0.28014752344143606
NCR_0,NCR_1,Recall,0.5383976970880546,0.5416811574574464,0.37650929051124965,0.3761196371395326
NCR_0,NCR_1,F1,0.5161902832424022,0.5186949738113936,0.3581417297714132,0.3560877644914275
NCR_0,NCR_1,Precision,0.5519314777539088,0.5588163320916989,0.39437216770926603,0.3872157981695926
Reen_0,Reen_1,Recall,0.6458338131628442,0.6442706293058635,0.3207339125086767,0.32243017330975554
Reen_0,Reen_1,F1,0.568736991131955,0.5652586446364302,0.30541811482580217,0.30835687870466527
Reen_0,Reen_1,Precision,0.5846942704984731,0.5804020751797705,0.3479135213863208,0.35171145156072026
OSS_0,OSS_1,Recall,0.40058303776352644,0.3996036359633601,0.39133202133358513,0.3911506776732366
OSS_0,OSS_1,F1,0.41896659583010104,0.41844889213469627,0.3904048315023593,0.39005946517435586
OSS_0,OSS_1,Precision,0.4977537588406345,0.49864073120644076,0.4295285034296282,0.42810149923535024
CC_0,CC_1,Recall,0.7304730484980121,0.7285547320206808,0.16553898870855702,0.1666262020724598
CC_0,CC_1,F1,0.5880753313503908,0.5878556019728852,0.2036830769688548,0.20390236444705154
CC_0,CC_1,Precision,0.5755259568128738,0.5754687086667121,0.29165333798299153,0.29141935623475307
