Dataset,Experiment,Mean_Recall,Std_Recall,Mean_F1,Std_F1,Mean_Precision,Std_Precision
BCWDD,Baseline,0.8388173485356583,0.008007173522834823,0.8912424135668684,0.005773425009367259,0.9528174972808231,0.005619889665502211
BCWDD,RUS_0,0.8892868321037336,0.010286524618406715,0.9013446291385339,0.006229552100331734,0.9159871676089314,0.007806384910525181
BCWDD,RUS_1,0.8892868321037336,0.010286524618406715,0.9013446291385339,0.006229552100331734,0.9159871676089314,0.007806384910525181
BCWDD,MLCV,0.8388173485356583,0.008007173522834823,0.8912424135668684,0.005773425009367259,0.9528174972808231,0.005619889665502211
BCWDD,TomekLinks_0,0.8529868097473734,0.008114333010447682,0.8951726301862342,0.00567485323056807,0.9436770108477792,0.005256602908025695
BCWDD,TomekLinks_1,0.8529868097473734,0.008114333010447682,0.8951726301862342,0.00567485323056807,0.9436770108477792,0.005256602908025695
BCWDD,ENN_0,0.8883389224234295,0.009388054112159391,0.8973347742786484,0.006083515418324814,0.9089394596079197,0.00887486794452667
BCWDD,ENN_1,0.8883389224234295,0.009388054112159391,0.8973347742786484,0.006083515418324814,0.9089394596079197,0.00887486794452667
BCWDD,NearMiss_0,0.832541918175721,0.007642882051064588,0.888370712379024,0.005558306933883684,0.9544591746063349,0.00595096693150807
BCWDD,NearMiss_1,0.832541918175721,0.007642882051064588,0.888370712379024,0.005558306933883684,0.9544591746063349,0.00595096693150807
BCWDD,AllKNN_0,0.8987078023697742,0.009680416602118564,0.897086546063761,0.005227106560927012,0.8976926274552556,0.008094947040249375
BCWDD,AllKNN_1,0.8987078023697742,0.009680416602118564,0.897086546063761,0.005227106560927012,0.8976926274552556,0.008094947040249375
BCWDD,IHT_0,0.9279700424770848,0.006145848047571105,0.887270025511602,0.005987649072929817,0.8519843285624115,0.009957653498239193
BCWDD,IHT_1,0.9279700424770848,0.006145848047571105,0.887270025511602,0.005987649072929817,0.8519843285624115,0.009957653498239193
BCWDD,CNN_0,0.9621059691482228,0.010012450185275105,0.842800855980705,0.03153723715323752,0.757560901760416,0.04607584103304834
BCWDD,CNN_1,0.9621059691482228,0.010012450185275105,0.842800855980705,0.03153723715323752,0.757560901760416,0.04607584103304834
BCWDD,NCR_0,0.8913257321708026,0.009933703524211277,0.8983184947945972,0.006518362181622474,0.9076465250975337,0.008168138468753012
BCWDD,NCR_1,0.8913257321708026,0.009933703524211277,0.8983184947945972,0.006518362181622474,0.9076465250975337,0.008168138468753012
BCWDD,REEN_0,0.9068835233623967,0.009392584954579062,0.8952948236750236,0.0051255512898655585,0.8862244954855822,0.009977615362423906
BCWDD,REEN_1,0.9068835233623967,0.009392584954579062,0.8952948236750236,0.0051255512898655585,0.8862244954855822,0.009977615362423906
BCWDD,OSS_0,0.8532953275206797,0.007961592121775331,0.8944880788743842,0.00587539912379264,0.9418841209911243,0.005795885815879341
BCWDD,OSS_1,0.8532953275206797,0.007961592121775331,0.8944880788743842,0.00587539912379264,0.9418841209911243,0.005795885815879341
BCWDD,CC_0,0.8581667784484687,0.009184382495781468,0.8965041309501763,0.005861270964240894,0.9405967752401256,0.00675530998731293
BCWDD,CC_1,0.8581667784484687,0.009184382495781468,0.8965041309501763,0.005861270964240894,0.9405967752401256,0.00675530998731293
BCWDD,ROS_0,0.8946188240554438,0.008588765789236084,0.9055338115575703,0.006081037002412881,0.918906357904874,0.010218434809618548
