Experiment 1,Experiment 2,Metric,Mean 1,Mean 2,Std 1,Std 2
Baseline,MLCV,Recall,0.5178246166835662,0.5168515837025675,0.33968496440533485,0.3400223512595513
Baseline,MLCV,F1,0.5544255047217409,0.5540078123445412,0.3259936248322142,0.32594219694065407
Baseline,MLCV,Precision,0.6466097447943142,0.6460028372330106,0.3109367965719296,0.3109981914699929
RUS_0,RUS_1,Recall,0.7016094150314881,0.6990850448845691,0.17554156967179466,0.1771207966941237
RUS_0,RUS_1,F1,0.6192725281248457,0.6178714846223521,0.23607034433521448,0.2371505207431709
RUS_0,RUS_1,Precision,0.5954749403616074,0.5943197017030394,0.27939726725274705,0.2803892868092943
TomekLinks_0,TomekLinks_1,Recall,0.5511698207614132,0.5503964803354993,0.3194506921246123,0.3200805222399246
TomekLinks_0,TomekLinks_1,F1,0.5777858471630332,0.5768295512777449,0.3075495101960088,0.3082604717707662
TomekLinks_0,TomekLinks_1,Precision,0.6540143836702099,0.6512557637791652,0.2985695757708489,0.30137417671061284
ENN_0,ENN_1,Recall,0.6643586976035798,0.6624981501082283,0.27719477257134517,0.27893215178960823
ENN_0,ENN_1,F1,0.6173995935235044,0.6165702306622799,0.27803764050860563,0.2795637805197411
ENN_0,ENN_1,Precision,0.6162319368884787,0.6149919359553315,0.2907863786353491,0.29300115799323784
NearMiss_0,NearMiss_1,Recall,0.6791384279947268,0.676796869362727,0.15956986895422387,0.16065473237355762
NearMiss_0,NearMiss_1,F1,0.6021941433226038,0.6016911660522338,0.2441933072915438,0.24452774259340404
NearMiss_0,NearMiss_1,Precision,0.5944757027731936,0.5942734385083109,0.3066189394119898,0.30650004993422647
AllKNN_0,AllKNN_1,Recall,0.6895421030468172,0.689767653345284,0.25184914796178787,0.25011062682586405
AllKNN_0,AllKNN_1,F1,0.6278086170849951,0.6279152500657968,0.26431016416430747,0.26331135207170275
AllKNN_0,AllKNN_1,Precision,0.6187228580492333,0.6187364974767878,0.2867957835303596,0.286194354961874
IHT_0,IHT_1,Recall,0.7195273654359607,0.71769272680843,0.2236550563617825,0.22489474846397847
IHT_0,IHT_1,F1,0.6430326014220775,0.6419551838603196,0.2517946126231292,0.25222296327925375
IHT_0,IHT_1,Precision,0.6377121542677964,0.6367768277316258,0.2863921474383144,0.2868212223372605
CNN_0,CNN_1,Recall,0.7057768989581518,0.7035499865051363,0.27239226846058445,0.2763732808284146
CNN_0,CNN_1,F1,0.6004279176091942,0.5990664107771629,0.26495294046808865,0.26768896651395513
CNN_0,CNN_1,Precision,0.5483242582681984,0.5464899734069931,0.2745397514141332,0.27730503136201434
NCR_0,NCR_1,Recall,0.6468536700961471,0.6446839516745905,0.284515027716885,0.28608426836390066
NCR_0,NCR_1,F1,0.6142341160798084,0.6127050632509342,0.28363458216704973,0.2853898983873715
NCR_0,NCR_1,Precision,0.6267264865124125,0.624501805992877,0.2985903752169248,0.3014351882512811
Reen_0,Reen_1,Recall,0.7189616043034279,0.7191077670776544,0.2241400557756102,0.2213013494031913
Reen_0,Reen_1,F1,0.6291507518893181,0.6291775953339405,0.25762514759381255,0.256683970836953
Reen_0,Reen_1,Precision,0.6021413707575798,0.6023960214110774,0.28456539814068543,0.2841244009790592
OSS_0,OSS_1,Recall,0.5547036684418549,0.5543579826960465,0.31733194942687226,0.31759614734382435
OSS_0,OSS_1,F1,0.5783397622685537,0.5781073029974474,0.3047919258427508,0.30486221690650844
OSS_0,OSS_1,Precision,0.6496767356254423,0.6488758984553744,0.29670289102048863,0.2979539495239876
CC_0,CC_1,Recall,0.6959505988306148,0.7001836479619484,0.1961993096011879,0.1923419658689504
CC_0,CC_1,F1,0.6273376991672704,0.6295029269427511,0.2449108451867493,0.24168843391333086
CC_0,CC_1,Precision,0.616873689980111,0.6180116457195556,0.28808070122103696,0.2858615664688381
ROS_0,ROS_1,Recall,0.7039903980763088,0.7054073440569802,0.205910691356871,0.2062676541107778
ROS_0,ROS_1,F1,0.648434944152076,0.6494347576264831,0.254436313262912,0.253778907926295
ROS_0,ROS_1,Precision,0.6297996796384232,0.6301361894700496,0.28578538561300676,0.2855700398331005
SMOTE_0,SMOTE_1,Recall,0.7064706546773997,0.7054544517218585,0.19370476455592517,0.19434425349060983
SMOTE_0,SMOTE_1,F1,0.6517479544017932,0.6513447641302751,0.24898473231916363,0.24906067889852773
SMOTE_0,SMOTE_1,Precision,0.6369958947205904,0.6367275529648048,0.2867189129226749,0.28692274381240207
BSMOTE_0,BSMOTE_1,Recall,0.7162896699776318,0.7149610390950792,0.20560747190936124,0.20586511404505742
BSMOTE_0,BSMOTE_1,F1,0.651979117461858,0.6519861666929372,0.25108897671573344,0.25071587332825335
BSMOTE_0,BSMOTE_1,Precision,0.624501322591411,0.6249024713613669,0.2786878766402478,0.27817348654415686
SVM_0,SVM_1,Recall,0.6689482582087799,0.6689876649258827,0.2461999172655578,0.24473608256442372
SVM_0,SVM_1,F1,0.643735452757156,0.6438289240627126,0.26573535082855787,0.2647687025206555
SVM_0,SVM_1,Precision,0.6434491000650819,0.6430332516659211,0.2831819502402964,0.2826962328156314
SMOTENN_0,SMOTENN_1,Recall,0.7416019070234617,0.7406232954933797,0.1550751070112298,0.1561841551672498
SMOTENN_0,SMOTENN_1,F1,0.6456418813302061,0.644576471738448,0.23883254119785177,0.23948899545865338
SMOTENN_0,SMOTENN_1,Precision,0.6200197951630972,0.619005001873051,0.2892919514057119,0.28994406787090704
SMOTETomek_0,SMOTETomek_1,Recall,0.7061393772894548,0.7053942560572012,0.19269037594375413,0.19402847452739866
SMOTETomek_0,SMOTETomek_1,F1,0.6516033681181639,0.6514775357207471,0.2493587745273335,0.24963919437665566
SMOTETomek_0,SMOTETomek_1,Precision,0.6375317647496975,0.6377020715403845,0.2877468457268765,0.2877355111735509
