Experiment 1,Experiment 2,Metric,Mean 1,Mean 2,Std 1,Std 2
Reen_0,Reen_1,Precision,0.5823796853470449,0.5795060394690394,0.34638948256607777,0.3490265328681059
OSS_0,OSS_1,Recall,0.4163180189567178,0.4161270921154641,0.39699642621956877,0.39745384288434454
OSS_0,OSS_1,F1,0.4329316072356691,0.432348696265132,0.3952904080575955,0.39589804104841775
OSS_0,OSS_1,Precision,0.5061864283757149,0.5015195366087943,0.4303317376405846,0.43497537402186665
CC_0,CC_1,Recall,0.735963046883049,0.7342442993391379,0.166649926711033,0.16713720679599328
CC_0,CC_1,F1,0.5932837955936708,0.5931571268847007,0.19936263877963717,0.19979239054450712
CC_0,CC_1,Precision,0.5819455113568404,0.5818802760086522,0.28532698576110366,0.2853968258846757
ROS_0,ROS_1,Recall,0.751499323295563,0.7529597750623872,0.15324221678187902,0.15135487337146322
ROS_0,ROS_1,F1,0.6401657409409752,0.6393219095583779,0.21280029231107034,0.21346346531677654
ROS_0,ROS_1,Precision,0.6141777978981767,0.6128107703168587,0.2642266529881284,0.26561702949215665
SMOTE_0,SMOTE_1,Recall,0.7535854235618952,0.7527936085172208,0.14859628322849322,0.1489259205680049
SMOTE_0,SMOTE_1,F1,0.6433720653980644,0.6427026808738922,0.21436830394240397,0.2144119007253853
SMOTE_0,SMOTE_1,Precision,0.6192696836976648,0.6185742120217363,0.26772314514731727,0.2681434552984714
BSMOTE_0,BSMOTE_1,Recall,0.7744110427893537,0.7743844103652541,0.1563882040877358,0.15643461043715767
BSMOTE_0,BSMOTE_1,F1,0.6344741905132473,0.6342427326033621,0.21055213235595788,0.21073917968083514
BSMOTE_0,BSMOTE_1,Precision,0.5860697540264984,0.5854080665053204,0.2526561417469019,0.25324346504159784
SVM_0,SVM_1,Recall,0.6842093341103647,0.6863275016031235,0.28340257702737154,0.2830660180934561
SVM_0,SVM_1,F1,0.6187430289447544,0.6194929255912235,0.26610387626605647,0.266274244341253
SVM_0,SVM_1,Precision,0.6047307199321897,0.6045998258013362,0.28285124484372576,0.2833267284259738
SMOTENN_0,SMOTENN_1,Recall,0.7827060458899501,0.7822476874062647,0.1572206840247762,0.15703344827793125
SMOTENN_0,SMOTENN_1,F1,0.6278240205269446,0.6269459937727234,0.2028178335751451,0.20297982764356823
SMOTENN_0,SMOTENN_1,Precision,0.6089107126610485,0.6079190797153567,0.27450154463503534,0.27475311104936495
SMOTETomek_0,SMOTETomek_1,Recall,0.7532386091571296,0.7523935979742916,0.14876955026458646,0.14921333836761824
SMOTETomek_0,SMOTETomek_1,F1,0.6429053884367845,0.6423081566018518,0.2145088947104573,0.2146554987203165
SMOTETomek_0,SMOTETomek_1,Precision,0.6188888065447042,0.6181274612102982,0.2677600170790173,0.2681962462990483
