Experiment 1,Experiment 2,Metric,Mean 1,Mean 2,Std 1,Std 2
Baseline,MLCV,Recall,0.41105013042513044,0.41099397361897366,0.40471052392887796,0.4044990853088185
Baseline,MLCV,F1,0.4366078524682528,0.43687686193034486,0.40808892419052883,0.4081678681735519
Baseline,MLCV,Precision,0.5022660667471317,0.5026468150493969,0.4359864643423291,0.4372289544088852
RUS_0,RUS_1,Recall,0.7325015340373754,0.7319828179241045,0.17332524084716694,0.17215227118437706
RUS_0,RUS_1,F1,0.5913080353598857,0.5902164079099033,0.2061807448403022,0.20622266837825676
RUS_0,RUS_1,Precision,0.5688648772917778,0.5673821413550013,0.2728100016232925,0.27330830407738654
TomekLinks_0,TomekLinks_1,Recall,0.43228994017964606,0.43250972305200247,0.40781948280139585,0.40780773078634597
TomekLinks_0,TomekLinks_1,F1,0.4511735748498884,0.4517674534315687,0.41035767765724906,0.4105439981835554
TomekLinks_0,TomekLinks_1,Precision,0.5019860321136581,0.5039730596408704,0.43446862609242376,0.43564125347977145
ENN_0,ENN_1,Recall,0.5708688030832638,0.5701206997205772,0.3775475025812859,0.3773290619959919
ENN_0,ENN_1,F1,0.5340624184747095,0.532189899206832,0.3546636388922081,0.35574551884690564
ENN_0,ENN_1,Precision,0.5521420093598434,0.5500741681758939,0.36422302076913055,0.36733968955384966
NearMiss_0,NearMiss_1,Recall,0.5995274934441469,0.6000298096940861,0.21228714987551509,0.2115607629876815
NearMiss_0,NearMiss_1,F1,0.5534442355533716,0.553588066932779,0.26570632928655546,0.2663474730438056
NearMiss_0,NearMiss_1,Precision,0.5813814374632468,0.5813806865049257,0.32807376676686645,0.3282901933247776
AllKNN_0,AllKNN_1,Recall,0.6179643257069728,0.6174072605408389,0.3459288793616894,0.34575444109619713
AllKNN_0,AllKNN_1,F1,0.5636988946227028,0.5632490461598288,0.332087500503029,0.332310462204169
AllKNN_0,AllKNN_1,Precision,0.5699814582172074,0.5710545301193316,0.3540000050560012,0.3546494853511269
IHT_0,IHT_1,Recall,0.6700057123341437,0.6701984779019092,0.30643627157839765,0.3033375778440474
